tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
951,cust_MockBrandA_519,True,2019-03-19 12:00:00,How do I cancel my MockBrandA subscription? Can't find the option anywhere.,952.0,
377,cust_MockBrandA_207,True,2019-06-23 12:00:00,"Cancel button is disabled in my account settings, please assist.",378.0,
1224,@MockBrandASupport,False,2019-08-21 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1223.0
3201,cust_MockBrandB_391,True,2019-05-18 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",3202.0,
1707,cust_MockBrandA_921,True,2019-08-18 12:00:00,The MockBrandA app crashes every time I open the payments tab.,1708.0,
1411,cust_MockBrandA_762,True,2019-02-13 12:00:00,Why was I billed $31.99 when my plan is supposed to be $42.99?,1412.0,
4,@MockBrandASupport,False,2019-09-10 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,3.0
1075,cust_MockBrandA_585,True,2019-06-16 12:00:00,"Cannot apply discount codes at checkout on the MockBrandA app, getting an error.",1076.0,
954,@MockBrandASupport,False,2019-07-27 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,953.0
1642,@MockBrandASupport,False,2019-06-24 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1641.0
2481,cust_MockBrandA_1346,True,2019-01-14 12:00:00,"I noticed fraudulent unauthorized charges from MockBrandA on my card, my account was compromised!",2482.0,
2833,cust_MockBrandB_188,True,2019-08-10 12:00:00,"Still waiting on my MockBrandB order #48249, it's been 12 days.",2834.0,
988,cust_MockBrandA_539,True,2019-03-24 12:00:00,"Worst customer service experience ever from MockBrandA, rude agents and no resolution.",989.0,
2084,@MockBrandASupport,False,2019-08-18 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,2083.0
1053,@MockBrandASupport,False,2019-08-10 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1052.0
1808,@MockBrandASupport,False,2019-01-20 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1807.0
2182,cust_MockBrandA_1180,True,2019-02-11 12:00:00,Search bar on MockBrandA website is broken and returns 0 results for everything.,2183.0,
484,cust_MockBrandA_265,True,2019-06-26 12:00:00,"Your product arrived broken for order #80341, cancel my recurring contract immediately.",485.0,
342,@MockBrandASupport,False,2019-07-15 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,341.0
3202,@MockBrandBCare,False,2019-07-20 12:30:00,"Sorry about that! Please clear your app cache and reinstall - if the issue continues, DM your account email.",,3201.0
2622,@MockBrandBCare,False,2019-03-14 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2621.0
1510,cust_MockBrandA_817,True,2019-08-17 12:00:00,"Fourth time reporting this bug where order #49834 keeps failing, fix your platform!",1511.0,
1337,cust_MockBrandA_720,True,2019-03-16 12:00:00,Need a full refund for order #96833 because the item sent was completely wrong.,1338.0,
537,@MockBrandASupport,False,2019-09-27 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,536.0
2437,@MockBrandASupport,False,2019-03-14 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,2436.0
131,@MockBrandASupport,False,2019-01-21 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,130.0
2754,cust_MockBrandB_144,True,2019-08-18 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2755.0,
115,cust_MockBrandA_62,True,2019-02-19 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",116.0,
425,@MockBrandASupport,False,2019-04-21 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,424.0
867,@MockBrandASupport,False,2019-08-18 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,866.0
1318,@MockBrandASupport,False,2019-07-17 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1317.0
110,@MockBrandASupport,False,2019-08-26 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,109.0
1720,cust_MockBrandA_928,True,2019-04-16 12:00:00,"Worst customer service experience ever from MockBrandA, rude agents and no resolution.",1721.0,
2068,cust_MockBrandA_1120,True,2019-08-21 12:00:00,"Can't log in to check on my order #61417, app just spins forever.",2069.0,
1562,@MockBrandASupport,False,2019-07-25 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1561.0
28,cust_MockBrandA_14,True,2019-09-18 12:00:00,"I can't log into my MockBrandA account, it keeps saying invalid password even after reset.",29.0,
1073,cust_MockBrandA_584,True,2019-05-21 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",1074.0,
2232,@MockBrandASupport,False,2019-06-15 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,2231.0
190,cust_MockBrandA_105,True,2019-06-25 12:00:00,Please cancel my order #17104 immediately before it ships out.,191.0,
1059,cust_MockBrandA_577,True,2019-01-10 12:00:00,Saw an unexpected extra fee of $68.99 on my latest MockBrandA invoice.,1060.0,
3132,cust_MockBrandB_351,True,2019-05-10 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,3133.0,
538,cust_MockBrandA_294,True,2019-05-27 12:00:00,Please cancel my order #11553 immediately before it ships out.,539.0,
738,cust_MockBrandA_403,True,2019-04-10 12:00:00,MockBrandA login button spins endlessly and never loads my profile.,739.0,
2132,@MockBrandASupport,False,2019-09-13 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,2131.0
2127,cust_MockBrandA_1151,True,2019-07-20 12:00:00,"Support promised my refund for #50001 in 3 days, it has been two weeks now.",2128.0,
1270,cust_MockBrandA_686,True,2019-07-23 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",1271.0,
960,@MockBrandASupport,False,2019-04-28 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,959.0
1545,cust_MockBrandA_835,True,2019-01-26 12:00:00,"Your product arrived broken for order #18957, cancel my recurring contract immediately.",1546.0,
1951,@MockBrandASupport,False,2019-07-16 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1950.0
3301,cust_MockBrandB_443,True,2019-06-18 12:00:00,Does MockBrandB support exporting my data to CSV?,3302.0,
1882,cust_MockBrandA_1016,True,2019-09-13 12:00:00,"I can't log into my MockBrandA account, it keeps saying invalid password even after reset.",1883.0,
1418,@MockBrandASupport,False,2019-01-14 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,1417.0
2845,cust_MockBrandB_194,True,2019-08-15 12:00:00,"Still waiting on my MockBrandB order #10437, it's been 12 days.",2846.0,
2359,@MockBrandASupport,False,2019-09-26 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,2358.0
780,cust_MockBrandA_426,True,2019-03-13 12:00:00,MockBrandA login button spins endlessly and never loads my profile.,781.0,
627,@MockBrandASupport,False,2019-03-16 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,626.0
1011,@MockBrandASupport,False,2019-09-23 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1010.0
1080,@MockBrandASupport,False,2019-06-23 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1079.0
79,@MockBrandASupport,False,2019-01-19 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,78.0
1188,cust_MockBrandA_644,True,2019-07-23 12:00:00,"Your product arrived broken for order #21743, cancel my recurring contract immediately.",1189.0,
2617,cust_MockBrandB_71,True,2019-06-24 12:00:00,Does MockBrandB support exporting my data to CSV?,2618.0,
2270,cust_MockBrandA_1229,True,2019-08-11 12:00:00,"Tracking says delivery attempted for order #21146, but I was home all day.",2271.0,
417,cust_MockBrandA_229,True,2019-06-28 12:00:00,"I noticed fraudulent unauthorized charges from MockBrandA on my card, my account was compromised!",418.0,
1408,cust_MockBrandA_760,True,2019-01-25 12:00:00,MockBrandA login button spins endlessly and never loads my profile.,1409.0,
3197,@MockBrandBCare,False,2019-02-21 12:30:00,Apologies for the surprise renewal. DM your order ID and we'll process a refund review.,,3196.0
331,cust_MockBrandA_181,True,2019-06-10 12:00:00,"MockBrandA charged me for a renewal after I already cancelled, and now the app won't even load.",332.0,
2809,cust_MockBrandB_174,True,2019-09-22 12:00:00,Does MockBrandB support exporting my data to CSV?,2810.0,
2323,cust_MockBrandA_1261,True,2019-07-19 12:00:00,"Someone hacked into my MockBrandA account and changed my password, please help me lock it down!",2324.0,
3287,cust_MockBrandB_436,True,2019-02-16 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",3288.0,
2005,@MockBrandASupport,False,2019-07-22 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,2004.0
505,@MockBrandASupport,False,2019-01-14 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,504.0
1433,cust_MockBrandA_773,True,2019-03-10 12:00:00,Why was I billed $78.99 when my plan is supposed to be $16.99?,1434.0,
696,cust_MockBrandA_381,True,2019-02-16 12:00:00,MockBrandA website checkout is throwing a 500 error on step 3.,697.0,
1016,cust_MockBrandA_554,True,2019-09-23 12:00:00,"If MockBrandA does not resolve this unauthorized charge of $42.99, I will pursue legal action with my lawyer.",1017.0,
2748,cust_MockBrandB_141,True,2019-01-15 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",2749.0,
608,cust_MockBrandA_333,True,2019-05-28 12:00:00,"Extremely disappointed with MockBrandA support response time, this is the 3rd time I've written in.",609.0,
1339,cust_MockBrandA_721,True,2019-01-12 12:00:00,MockBrandA billed my credit card after I switched payment methods.,1340.0,
2670,cust_MockBrandB_100,True,2019-04-17 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2671.0,
2271,@MockBrandASupport,False,2019-02-19 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,2270.0
1157,@MockBrandASupport,False,2019-06-24 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,1156.0
558,@MockBrandASupport,False,2019-02-18 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,557.0
2784,cust_MockBrandB_161,True,2019-07-22 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,2785.0,
807,@MockBrandASupport,False,2019-04-17 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,806.0
3291,cust_MockBrandB_438,True,2019-03-14 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",3292.0,
2527,cust_MockBrandB_22,True,2019-01-27 12:00:00,Does MockBrandB support exporting my data to CSV?,2528.0,
